"",".variable","rhat","truncate","quantile"
"135","sd_sampleUnit__Intercept",1.0006491761418,TRUE,0.15
"136","sigma",0.99927943916453,TRUE,0.15
"137","r_sampleUnit[areaA_zone1,Intercept]",1.00082431601929,TRUE,0.15
"138","r_sampleUnit[areaA_zone2,Intercept]",0.999598857091448,TRUE,0.15
"139","r_sampleUnit[areaA_zone3,Intercept]",1.00076765951106,TRUE,0.15
"140","r_sampleUnit[areaB_zone1,Intercept]",1.00102317981531,TRUE,0.15
"141","r_sampleUnit[areaB_zone2,Intercept]",0.999319587620111,TRUE,0.15
"142","r_sampleUnit[areaB_zone3,Intercept]",1.0011477123697,TRUE,0.15
"143","r_sampleUnit[areaC_zone2,Intercept]",1.00135643894886,TRUE,0.15
"144","r_sampleUnit[areaC_zone3,Intercept]",1.00147608914532,TRUE,0.15
"145","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.00093954730705,TRUE,0.15
"146","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.00004549474188,TRUE,0.15
"147","r_sampleUnit[areaA_zone3_quad1,Intercept]",0.999137055173548,TRUE,0.15
"148","r_sampleUnit[areaA_zone3_quad2,Intercept]",1.00100710903154,TRUE,0.15
"149","r_sampleUnit[areaA_zone3_quad3,Intercept]",1.00047229142718,TRUE,0.15
"150","r_sampleUnit[areaA_zone2_quad2,Intercept]",1.00041395542002,TRUE,0.15
"151","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.00067782872336,TRUE,0.15
"152","r_sampleUnit[areaA_zone1_quad2,Intercept]",1.00071478470754,TRUE,0.15
"153","r_sampleUnit[areaA_zone1_quad3,Intercept]",1.00055084569793,TRUE,0.15
"154","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.00123126003752,TRUE,0.15
"155","r_sampleUnit[areaB_zone3_quad2,Intercept]",0.999823070197549,TRUE,0.15
"156","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.99939743515089,TRUE,0.15
"157","r_sampleUnit[areaB_zone2_quad1,Intercept]",1.00028529539281,TRUE,0.15
"158","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.00009132209586,TRUE,0.15
"159","r_sampleUnit[areaB_zone2_quad3,Intercept]",1.00021437810123,TRUE,0.15
"160","r_sampleUnit[areaB_zone1_quad1,Intercept]",1.00109752932354,TRUE,0.15
"161","r_sampleUnit[areaB_zone1_quad2,Intercept]",1.00065905607542,TRUE,0.15
"162","r_sampleUnit[areaB_zone1_quad3,Intercept]",1.00230559040015,TRUE,0.15
"163","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.00063532125859,TRUE,0.15
"164","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.00001297012142,TRUE,0.15
"165","r_sampleUnit[areaC_zone3_quad4,Intercept]",0.999425351784482,TRUE,0.15
"166","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.00006961068956,TRUE,0.15
"167","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.999804527703943,TRUE,0.15
"168","r_sampleUnit[areaC_zone2_quad2,Intercept]",0.999364034398978,TRUE,0.15
"169","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.999749238667809,TRUE,0.15
"170","lp__",1.00294791989788,TRUE,0.15
"171","b_Intercept",1.00177145450273,TRUE,0.2
"172","b_erapresent",1.0028110187176,TRUE,0.2
"173","b_x2z",1.00158995888591,TRUE,0.2
"174","b_x3z",1.00402007927629,TRUE,0.2
"175","b_erapresent:x2z",1.00164450999614,TRUE,0.2
"176","b_erapresent:x3z",1.00810128564766,TRUE,0.2
"177","sd_sampleUnit__Intercept",1.00040237727625,TRUE,0.2
"178","sigma",0.999533101948988,TRUE,0.2
"179","r_sampleUnit[areaA_zone1,Intercept]",1.00037914162018,TRUE,0.2
"180","r_sampleUnit[areaA_zone2,Intercept]",1.00160034745956,TRUE,0.2
"181","r_sampleUnit[areaA_zone3,Intercept]",1.00214747881265,TRUE,0.2
"182","r_sampleUnit[areaB_zone1,Intercept]",1.00201409636039,TRUE,0.2
"183","r_sampleUnit[areaB_zone2,Intercept]",1.00216584517651,TRUE,0.2
"184","r_sampleUnit[areaB_zone3,Intercept]",1.00041461013417,TRUE,0.2
"185","r_sampleUnit[areaC_zone2,Intercept]",0.999805484069561,TRUE,0.2
"186","r_sampleUnit[areaC_zone3,Intercept]",1.00361863965238,TRUE,0.2
"187","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.00348652795489,TRUE,0.2
"188","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.999720285453662,TRUE,0.2
"189","r_sampleUnit[areaA_zone3_quad1,Intercept]",0.99995790539019,TRUE,0.2
"190","r_sampleUnit[areaA_zone3_quad2,Intercept]",1.00018418239463,TRUE,0.2
"191","r_sampleUnit[areaA_zone3_quad3,Intercept]",1.00037259084934,TRUE,0.2
"192","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.99999587830039,TRUE,0.2
"193","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.999134079802489,TRUE,0.2
"194","r_sampleUnit[areaA_zone1_quad2,Intercept]",1.00272737655365,TRUE,0.2
"195","r_sampleUnit[areaA_zone1_quad3,Intercept]",1.00195520121845,TRUE,0.2
"196","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.00009832731167,TRUE,0.2
"197","r_sampleUnit[areaB_zone3_quad2,Intercept]",1.00070874287636,TRUE,0.2
"198","r_sampleUnit[areaB_zone3_quad3,Intercept]",1.00084273612496,TRUE,0.2
"199","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.999682006635072,TRUE,0.2
"200","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.00070762401699,TRUE,0.2
"201","r_sampleUnit[areaB_zone2_quad3,Intercept]",1.0008742542278,TRUE,0.2
"202","r_sampleUnit[areaB_zone1_quad1,Intercept]",1.00309070439088,TRUE,0.2
"203","r_sampleUnit[areaB_zone1_quad2,Intercept]",1.00251927408585,TRUE,0.2
"204","r_sampleUnit[areaB_zone1_quad3,Intercept]",1.00423169959698,TRUE,0.2
"205","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.00145834487112,TRUE,0.2
"206","r_sampleUnit[areaC_zone3_quad3,Intercept]",1.0004153250161,TRUE,0.2
"207","r_sampleUnit[areaC_zone3_quad4,Intercept]",0.999963221585351,TRUE,0.2
"208","r_sampleUnit[areaC_zone3_quad5,Intercept]",0.999692512244637,TRUE,0.2
"209","r_sampleUnit[areaC_zone2_quad1,Intercept]",1.00103430890127,TRUE,0.2
"210","r_sampleUnit[areaC_zone2_quad2,Intercept]",1.00146067817296,TRUE,0.2
"211","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.999735228164689,TRUE,0.2
"212","lp__",1.00295648469237,TRUE,0.2
"213","b_Intercept",1.0019221272589,TRUE,0.25
"214","b_erapresent",1.00161104759787,TRUE,0.25
"215","b_x2z",1.00160283190884,TRUE,0.25
"216","b_x3z",1.00098961370211,TRUE,0.25
"217","b_erapresent:x2z",1.00114224684164,TRUE,0.25
"218","b_erapresent:x3z",1.00269478807605,TRUE,0.25
"219","sd_sampleUnit__Intercept",1.00171274739883,TRUE,0.25
"220","sigma",0.999668790313046,TRUE,0.25
"221","r_sampleUnit[areaA_zone1,Intercept]",1.00124081723167,TRUE,0.25
"222","r_sampleUnit[areaA_zone2,Intercept]",1.00167024685298,TRUE,0.25
"223","r_sampleUnit[areaA_zone3,Intercept]",1.00055320385694,TRUE,0.25
"224","r_sampleUnit[areaB_zone1,Intercept]",1.00139258560395,TRUE,0.25
"225","r_sampleUnit[areaB_zone2,Intercept]",1.00193914706277,TRUE,0.25
"226","r_sampleUnit[areaB_zone3,Intercept]",1.00024143862137,TRUE,0.25
"227","r_sampleUnit[areaC_zone2,Intercept]",0.999564533404691,TRUE,0.25
"228","r_sampleUnit[areaC_zone3,Intercept]",1.00022904439339,TRUE,0.25
"229","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.00200023987418,TRUE,0.25
"230","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.00080372505066,TRUE,0.25
"231","r_sampleUnit[areaA_zone3_quad1,Intercept]",0.999652242469179,TRUE,0.25
"232","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.99990705250832,TRUE,0.25
"233","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.999640321123092,TRUE,0.25
"234","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.999986328008466,TRUE,0.25
"235","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.00149344372008,TRUE,0.25
"236","r_sampleUnit[areaA_zone1_quad2,Intercept]",1.00036328168062,TRUE,0.25
"237","r_sampleUnit[areaA_zone1_quad3,Intercept]",1.00243982821952,TRUE,0.25
"238","r_sampleUnit[areaB_zone3_quad1,Intercept]",0.999482323470883,TRUE,0.25
"239","r_sampleUnit[areaB_zone3_quad2,Intercept]",0.999512550673664,TRUE,0.25
"240","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.999517520078299,TRUE,0.25
"241","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.999526911131355,TRUE,0.25
"242","r_sampleUnit[areaB_zone2_quad2,Intercept]",1.00113639695648,TRUE,0.25
"243","r_sampleUnit[areaB_zone2_quad3,Intercept]",1.0022787927274,TRUE,0.25
"244","r_sampleUnit[areaB_zone1_quad1,Intercept]",1.00263875826342,TRUE,0.25
"245","r_sampleUnit[areaB_zone1_quad2,Intercept]",1.00273448785444,TRUE,0.25
"246","r_sampleUnit[areaB_zone1_quad3,Intercept]",1.00347898077699,TRUE,0.25
"247","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.999867699496534,TRUE,0.25
"248","r_sampleUnit[areaC_zone3_quad3,Intercept]",0.999861038948694,TRUE,0.25
"249","r_sampleUnit[areaC_zone3_quad4,Intercept]",0.999711352902186,TRUE,0.25
"250","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.00013461255009,TRUE,0.25
"251","r_sampleUnit[areaC_zone2_quad1,Intercept]",1.00235562318522,TRUE,0.25
"252","r_sampleUnit[areaC_zone2_quad2,Intercept]",1.00109342627774,TRUE,0.25
"253","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.999717787845724,TRUE,0.25
"254","lp__",1.0060350420035,TRUE,0.25
"255","b_Intercept",1.00401470983702,TRUE,0.3
"256","b_erapresent",1.00181140683278,TRUE,0.3
"257","b_x2z",1.00177355878466,TRUE,0.3
"258","b_x3z",0.999811389104917,TRUE,0.3
"259","b_erapresent:x2z",1.00143469648141,TRUE,0.3
"260","b_erapresent:x3z",1.00053660386105,TRUE,0.3
"261","sd_sampleUnit__Intercept",1.0005936759954,TRUE,0.3
"262","sigma",0.999470260906307,TRUE,0.3
"263","r_sampleUnit[areaA_zone1,Intercept]",0.999780243716565,TRUE,0.3
"264","r_sampleUnit[areaA_zone2,Intercept]",1.00376591280201,TRUE,0.3
"265","r_sampleUnit[areaA_zone3,Intercept]",1.00110561667159,TRUE,0.3
"266","r_sampleUnit[areaB_zone1,Intercept]",1.00122120115821,TRUE,0.3
"267","r_sampleUnit[areaB_zone2,Intercept]",1.00465714027755,TRUE,0.3
"268","r_sampleUnit[areaB_zone3,Intercept]",1.00184744210678,TRUE,0.3
"269","r_sampleUnit[areaC_zone2,Intercept]",1.00131092635985,TRUE,0.3
"270","r_sampleUnit[areaC_zone3,Intercept]",1.00042970404632,TRUE,0.3
"271","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.00171382165662,TRUE,0.3
"272","r_sampleUnit[areaA_zone2_quad1,Intercept]",0.99951168077511,TRUE,0.3
"273","r_sampleUnit[areaA_zone3_quad1,Intercept]",0.999808987664843,TRUE,0.3
"274","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.999712953223977,TRUE,0.3
"275","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.999986616196684,TRUE,0.3
"276","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.999540945533771,TRUE,0.3
"277","r_sampleUnit[areaA_zone2_quad3,Intercept]",1.00007673050539,TRUE,0.3
"278","r_sampleUnit[areaA_zone1_quad2,Intercept]",1.00163694958224,TRUE,0.3
"279","r_sampleUnit[areaA_zone1_quad3,Intercept]",1.00031669540031,TRUE,0.3
"280","r_sampleUnit[areaB_zone3_quad1,Intercept]",0.999982943963406,TRUE,0.3
"281","r_sampleUnit[areaB_zone3_quad2,Intercept]",0.999721463429682,TRUE,0.3
"282","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.999828480285876,TRUE,0.3
"283","r_sampleUnit[areaB_zone2_quad1,Intercept]",0.999966813110566,TRUE,0.3
"284","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.999956912781319,TRUE,0.3
"285","r_sampleUnit[areaB_zone2_quad3,Intercept]",1.00050503326447,TRUE,0.3
"286","r_sampleUnit[areaB_zone1_quad1,Intercept]",1.00031146712916,TRUE,0.3
"287","r_sampleUnit[areaB_zone1_quad2,Intercept]",1.00100102005238,TRUE,0.3
"288","r_sampleUnit[areaB_zone1_quad3,Intercept]",1.00161576212067,TRUE,0.3
"289","r_sampleUnit[areaC_zone3_quad1,Intercept]",0.999725304373782,TRUE,0.3
"290","r_sampleUnit[areaC_zone3_quad3,Intercept]",0.999827252459075,TRUE,0.3
"291","r_sampleUnit[areaC_zone3_quad4,Intercept]",0.999666106271528,TRUE,0.3
"292","r_sampleUnit[areaC_zone3_quad5,Intercept]",0.999545662131402,TRUE,0.3
"293","r_sampleUnit[areaC_zone2_quad1,Intercept]",0.999615675406579,TRUE,0.3
"294","r_sampleUnit[areaC_zone2_quad2,Intercept]",1.00003128383405,TRUE,0.3
"295","r_sampleUnit[areaC_zone2_quad3,Intercept]",0.999213822860193,TRUE,0.3
"296","lp__",1.00086431809464,TRUE,0.3
"297","b_Intercept",1.00067666956948,TRUE,0.35
"298","b_erapresent",1.00149926735233,TRUE,0.35
"299","b_x2z",0.999904182009074,TRUE,0.35
"300","b_x3z",1.00247478988692,TRUE,0.35
"301","b_erapresent:x2z",0.999846266639186,TRUE,0.35
"302","b_erapresent:x3z",1.00306037488853,TRUE,0.35
"303","sd_sampleUnit__Intercept",1.00031298333218,TRUE,0.35
"304","sigma",0.999376771733413,TRUE,0.35
"305","r_sampleUnit[areaA_zone1,Intercept]",1.0020902999602,TRUE,0.35
"306","r_sampleUnit[areaA_zone2,Intercept]",0.999649237572199,TRUE,0.35
"307","r_sampleUnit[areaA_zone3,Intercept]",1.00126084216842,TRUE,0.35
"308","r_sampleUnit[areaB_zone1,Intercept]",1.00144438309537,TRUE,0.35
"309","r_sampleUnit[areaB_zone2,Intercept]",0.999430410819814,TRUE,0.35
"310","r_sampleUnit[areaB_zone3,Intercept]",1.00121040887047,TRUE,0.35
"311","r_sampleUnit[areaC_zone2,Intercept]",1.00155782155421,TRUE,0.35
"312","r_sampleUnit[areaC_zone3,Intercept]",1.00150485647267,TRUE,0.35
"313","r_sampleUnit[areaA_zone1_quad1,Intercept]",1.00053323556842,TRUE,0.35
"314","r_sampleUnit[areaA_zone2_quad1,Intercept]",1.00024587930601,TRUE,0.35
"315","r_sampleUnit[areaA_zone3_quad1,Intercept]",1.00024619079055,TRUE,0.35
"316","r_sampleUnit[areaA_zone3_quad2,Intercept]",0.999640081939054,TRUE,0.35
"317","r_sampleUnit[areaA_zone3_quad3,Intercept]",0.99920736210235,TRUE,0.35
"318","r_sampleUnit[areaA_zone2_quad2,Intercept]",0.999217039222117,TRUE,0.35
"319","r_sampleUnit[areaA_zone2_quad3,Intercept]",0.999434807186803,TRUE,0.35
"320","r_sampleUnit[areaA_zone1_quad2,Intercept]",0.99939326506083,TRUE,0.35
"321","r_sampleUnit[areaA_zone1_quad3,Intercept]",1.00108206693222,TRUE,0.35
"322","r_sampleUnit[areaB_zone3_quad1,Intercept]",1.00018192595653,TRUE,0.35
"323","r_sampleUnit[areaB_zone3_quad2,Intercept]",0.999896584610289,TRUE,0.35
"324","r_sampleUnit[areaB_zone3_quad3,Intercept]",0.999616075360544,TRUE,0.35
"325","r_sampleUnit[areaB_zone2_quad1,Intercept]",1.00007324720987,TRUE,0.35
"326","r_sampleUnit[areaB_zone2_quad2,Intercept]",0.999852366643111,TRUE,0.35
"327","r_sampleUnit[areaB_zone2_quad3,Intercept]",0.999632471801842,TRUE,0.35
"328","r_sampleUnit[areaB_zone1_quad1,Intercept]",1.00127733536306,TRUE,0.35
"329","r_sampleUnit[areaB_zone1_quad2,Intercept]",1.00112934020165,TRUE,0.35
"330","r_sampleUnit[areaB_zone1_quad3,Intercept]",1.00085957153855,TRUE,0.35
"331","r_sampleUnit[areaC_zone3_quad1,Intercept]",1.00025531138325,TRUE,0.35
"332","r_sampleUnit[areaC_zone3_quad3,Intercept]",0.999669316883246,TRUE,0.35
"333","r_sampleUnit[areaC_zone3_quad4,Intercept]",0.999918559101106,TRUE,0.35
"334","r_sampleUnit[areaC_zone3_quad5,Intercept]",1.00075635115541,TRUE,0.35
